genus,species,accession,phenotype,antibiotic,measurement_value,assign_phenotype,recategorized_MIC
Escherichia,coli,SRR5445916,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5445917,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5445918,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5445919,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5445921,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5445922,Susceptible,GEN,1.0,Susceptible,1.0
Acinetobacter,baumannii,SRR5445923,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5445925,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5477433,Susceptible,CAZ,1.0,Susceptible,1.0
Acinetobacter,baumannii,SRR5477437,Susceptible,CAZ,8.0,Susceptible,8.0
Escherichia,coli,SRR5482170,Susceptible,GEN,1.0,Susceptible,1.0
Salmonella,enterica,SRR5573042,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR5573052,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR5573056,Intermediate,GEN,4.0,Susceptible,4.0
Salmonella,enterica,SRR5573063,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR5573064,Resistant,GEN,8.0,Resistant,8.0
Salmonella,enterica,SRR5573066,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR5573075,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR5573076,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR5573108,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR5573113,Susceptible,GEN,1.0,Susceptible,1.0
Salmonella,enterica,SRR5573127,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR5573134,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR5573144,Resistant,GEN,16.0,Resistant,16.0
Pseudomonas,aeruginosa,SRR5642371,Resistant,CAZ,32.0,Resistant,32.0
Pseudomonas,aeruginosa,SRR5642372,Susceptible,CAZ,1.0,Susceptible,1.0
Pseudomonas,aeruginosa,SRR5642373,Intermediate,CAZ,16.0,Susceptible,16.0
Pseudomonas,aeruginosa,SRR5642374,Susceptible,CAZ,1.0,Susceptible,1.0
Pseudomonas,aeruginosa,SRR5642375,Susceptible,CAZ,0.25,Susceptible,0.25
Pseudomonas,aeruginosa,SRR5642376,Susceptible,CAZ,1.0,Susceptible,1.0
Pseudomonas,aeruginosa,SRR5642377,Resistant,CAZ,32.0,Resistant,32.0
Pseudomonas,aeruginosa,SRR5642378,Susceptible,CAZ,0.5,Susceptible,0.5
Pseudomonas,aeruginosa,SRR5642379,Susceptible,CAZ,8.0,Susceptible,8.0
Pseudomonas,aeruginosa,SRR5642380,Intermediate,CAZ,16.0,Susceptible,16.0
Pseudomonas,aeruginosa,SRR5642502,Susceptible,CAZ,2.0,Susceptible,2.0
Pseudomonas,aeruginosa,SRR5642503,Resistant,CAZ,32.0,Resistant,32.0
Pseudomonas,aeruginosa,SRR5642504,Intermediate,CAZ,16.0,Susceptible,16.0
Pseudomonas,aeruginosa,SRR5642507,Susceptible,CAZ,2.0,Susceptible,2.0
Pseudomonas,aeruginosa,SRR5642508,Susceptible,CAZ,8.0,Susceptible,8.0
Pseudomonas,aeruginosa,SRR5642509,Intermediate,CAZ,16.0,Susceptible,16.0
Pseudomonas,aeruginosa,SRR5642510,Susceptible,CAZ,0.5,Susceptible,0.5
Pseudomonas,aeruginosa,SRR5642511,Susceptible,CAZ,8.0,Susceptible,8.0
Pseudomonas,aeruginosa,SRR5642512,Susceptible,CAZ,8.0,Susceptible,8.0
Pseudomonas,aeruginosa,SRR5642513,Susceptible,CAZ,2.0,Susceptible,2.0
Pseudomonas,aeruginosa,SRR5642514,Susceptible,CAZ,4.0,Susceptible,4.0
Pseudomonas,aeruginosa,SRR5642515,Susceptible,CAZ,8.0,Susceptible,8.0
Pseudomonas,aeruginosa,SRR5642517,Susceptible,CAZ,1.0,Susceptible,1.0
Pseudomonas,aeruginosa,SRR5642518,Susceptible,CAZ,0.5,Susceptible,0.5
Pseudomonas,aeruginosa,SRR5642519,Resistant,CAZ,32.0,Resistant,32.0
Klebsiella,pneumoniae,SRR5658721,Susceptible,GEN,2.0,Susceptible,2.0
Klebsiella,pneumoniae,SRR5658733,Susceptible,GEN,2.0,Susceptible,2.0
Klebsiella,pneumoniae,SRR5659146,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5724753,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5740776,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5740850,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5740852,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5742247,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,SRR5742257,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5742259,Intermediate,GEN,4.0,Susceptible,4.0
Escherichia,coli,SRR5742589,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5746514,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5749732,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5750295,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5750456,Susceptible,GEN,0.5,Susceptible,0.5
Escherichia,coli,SRR5750458,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5750471,Susceptible,GEN,0.25,Susceptible,0.25
Escherichia,coli,SRR5750477,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5750770,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,SRR5753142,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5806867,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5806874,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5806875,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5806876,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5806877,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5806879,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5806880,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR5810504,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5810505,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5810510,Intermediate,GEN,4.0,Susceptible,4.0
Escherichia,coli,SRR5810511,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5810512,Intermediate,GEN,4.0,Susceptible,4.0
Escherichia,coli,SRR5810513,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5810514,Susceptible,GEN,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827018,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827020,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827021,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827022,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827023,Susceptible,TET,0.06,Susceptible,0.06
Neisseria,gonorrhoeae,SRR5827024,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827026,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827030,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827033,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827034,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827035,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827036,Susceptible,TET,0.06,Susceptible,0.06
Neisseria,gonorrhoeae,SRR5827037,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827040,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827042,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827045,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827046,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827049,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827050,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827055,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827056,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827061,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827063,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827064,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827065,Resistant,TET,8.0,Resistant,8.0
Neisseria,gonorrhoeae,SRR5827066,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827067,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827068,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827072,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827076,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827077,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827080,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827081,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827083,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827086,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827087,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827088,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827089,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827090,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827092,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827094,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827097,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827099,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,SRR5827103,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827104,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827111,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827112,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827115,Resistant,TET,8.0,Resistant,8.0
Neisseria,gonorrhoeae,SRR5827116,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827117,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827118,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827119,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827120,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827124,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827125,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827126,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827137,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827138,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827141,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827142,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827143,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827145,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827148,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,SRR5827149,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827150,Susceptible,TET,0.06,Susceptible,0.06
Neisseria,gonorrhoeae,SRR5827151,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827152,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827154,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827157,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827159,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827160,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827162,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827163,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827164,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827165,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827166,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827169,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827172,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827173,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827178,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827180,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827183,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827184,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827188,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827189,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827190,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827193,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827194,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827197,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827201,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,SRR5827202,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827207,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827208,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827210,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827211,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827212,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827213,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827214,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827215,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827217,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827221,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,SRR5827222,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827224,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827229,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827231,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827232,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827235,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827236,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827237,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827238,Susceptible,TET,0.06,Susceptible,0.06
Neisseria,gonorrhoeae,SRR5827240,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827252,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827255,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827257,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827260,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827264,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827271,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827272,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827275,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827279,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827280,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827284,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827285,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827286,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827287,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827288,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827291,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,SRR5827293,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827294,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827296,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827299,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827300,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827301,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827303,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827305,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827306,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827313,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827317,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827318,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827322,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827325,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827327,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827329,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827331,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827334,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827335,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827337,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827339,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827340,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827341,Susceptible,TET,0.06,Susceptible,0.06
Neisseria,gonorrhoeae,SRR5827342,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827344,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827347,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827348,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827350,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827352,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827353,Susceptible,TET,0.06,Susceptible,0.06
Neisseria,gonorrhoeae,SRR5827354,Susceptible,TET,0.03,Susceptible,0.06
Neisseria,gonorrhoeae,SRR5827359,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827360,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827364,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827366,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827368,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827370,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827371,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827372,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827374,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,SRR5827376,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR5827379,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827380,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,SRR5827383,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,SRR5827384,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827385,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827387,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827391,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827393,Susceptible,TET,0.06,Susceptible,0.06
Neisseria,gonorrhoeae,SRR5827395,Susceptible,TET,0.12,Susceptible,0.12
Neisseria,gonorrhoeae,SRR5827396,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR5827398,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827399,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827401,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827402,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR5827403,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827404,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR5827411,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR5827412,Resistant,TET,2.0,Resistant,2.0
Acinetobacter,baumannii,SRR5862467,Resistant,CAZ,64.0,Resistant,64.0
Escherichia,coli,SRR5862468,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5862472,Susceptible,GEN,1.0,Susceptible,1.0
Acinetobacter,baumannii,SRR5862475,Resistant,CAZ,64.0,Resistant,64.0
Klebsiella,pneumoniae,SRR5862477,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5862478,Susceptible,GEN,1.0,Susceptible,1.0
Acinetobacter,baumannii,SRR5891472,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891473,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891475,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891477,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891479,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891481,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891485,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891486,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891487,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891491,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891492,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891493,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891495,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR5891499,Resistant,CAZ,64.0,Resistant,64.0
Escherichia,coli,SRR5901125,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5901126,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5901129,Susceptible,GEN,1.0,Susceptible,1.0
Acinetobacter,baumannii,SRR5901132,Resistant,CAZ,64.0,Resistant,64.0
Escherichia,coli,SRR5901134,Intermediate,GEN,4.0,Susceptible,4.0
Escherichia,coli,SRR5901135,Susceptible,GEN,2.0,Susceptible,2.0
Pseudomonas,aeruginosa,SRR5901137,Intermediate,CAZ,18.0,Susceptible,16.0
Escherichia,coli,SRR5901138,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR5901139,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,SRR5973236,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR5973237,Susceptible,GEN,2.0,Susceptible,2.0
Klebsiella,pneumoniae,SRR5973238,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR5973239,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR5973241,Intermediate,GEN,4.0,Susceptible,4.0
Klebsiella,pneumoniae,SRR5973244,Susceptible,GEN,2.0,Susceptible,2.0
Klebsiella,pneumoniae,SRR5973252,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5973254,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR5973255,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5973258,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5973264,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5973266,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5973267,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR5973268,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR5973276,Susceptible,GEN,0.5,Susceptible,0.5
Klebsiella,pneumoniae,SRR5973279,Susceptible,GEN,2.0,Susceptible,2.0
Klebsiella,pneumoniae,SRR5973290,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR5973296,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5973300,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR5973304,Susceptible,GEN,1.0,Susceptible,1.0
