genus	species	accession	genome	ani	new_genus	phenotype	antibiotic	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_platform	testing_standard	testing_standard_year	publication	isolation_source	isolation_country	collection_date	scientific_name_CAMDA	scientific_name_NCBI	scientific_name_Antibiogram	status	status_reference
Salmonella	enterica	SRR2973702	ENA_SAMN04316378	0.985	Salmonella	Resistant	GEN	NA	8	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Chickens	USA	NA	Salmonella enterica	Salmonella enterica	NA	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665114	ENA_SAMN02699228	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Derby	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665114	ENA_SAMN02699228	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Derby	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2670712	ENA_SAMN03842362	0.994	Salmonella	Resistant	GEN	NA	8	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Saintpaul	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3295674	ENA_SAMN04577221	0.985	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Hogs	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Brandenburg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR1664211	ENA_SAMN02894054	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665263	ENA_SAMN02699265	0.99	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Hadar	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665263	ENA_SAMN02699265	0.99	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Hadar	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664813	ENA_SAMN05201911	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3115237	ENA_SAMN04217296	0.985	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Schwarzengrund	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665037	ENA_SAMN02699207	0.993	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Saintpaul	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2566948	ENA_SAMN03894146	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2407616	ENA_SAMN03988296	0.989	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Infantis	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2407616	ENA_SAMN03988296	0.989	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	NA	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Infantis	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665306	ENA_SAMN02699273	0.998	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665306	ENA_SAMN02699273	0.998	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2533342	ENA_SAMN03291692	0.994	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. arizonae	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664891	ENA_SAMN05201969	0.989	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	NA	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Infantis	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR1777697	ENA_SAMN03269493	0.994	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Beef	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Saintpaul	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2567151	ENA_SAMN03894349	0.989	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Infantis	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664901	NA	NA	NA	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Agona	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664901	NA	NA	NA	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Agona	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664901	NA	NA	NA	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Agona	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR4280626	ENA_SAMN05771785	0.995	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica	Matched_NCBI_Antibiogram	Good_sources
Salmonella	enterica	SRR1574320	ENA_SAMN02894058	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3182556	ENA_SAMN04217433	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar 4,[5],12:r:-	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR10992709	ENA_SAMN02782579	0.983	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	32513803	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	NA	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR10992709	ENA_SAMN02782579	0.983	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	32513803	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	NA	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664631	ENA_SAMN02699290	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Agona	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664631	ENA_SAMN02699290	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Agona	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2567174	ENA_SAMN03894372	0.99	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2567174	ENA_SAMN03894372	0.99	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	ERR2209632	ENA_SAMEA104412388	0.995	Salmonella	Resistant	GEN	NA	32	mg/L	Broth dilution	NA	CLSI	2013	29951045	Slaughterhouse	Italy	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica	Matched_NCBI_Antibiogram	Good_sources
Salmonella	enterica	SRR3295861	ENA_SAMN04577408	0.985	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Young Chicken	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Schwarzengrund	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2407533	ENA_SAMN03988213	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	NA	Chicken Wings	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3932924	ENA_SAMN05416418	0.998	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica	Matched_NCBI_Antibiogram	Good_sources
Salmonella	enterica	SRR4044661	ENA_SAMN05596672	0.985	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	NA	urine	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica	Matched_NCBI_Antibiogram	Good_sources
Salmonella	enterica	SRR3665076	ENA_SAMN05201569	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665076	ENA_SAMN05201569	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	NA	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2407720	ENA_SAMN03988400	0.99	Salmonella	Resistant	GEN	NA	8	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2566938	ENA_SAMN03894136	0.998	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2566938	ENA_SAMN03894136	0.998	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3295584	ENA_SAMN04576668	0.994	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Saintpaul	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2407588	ENA_SAMN03988268	0.99	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2407588	ENA_SAMN03988268	0.99	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR1544238	ENA_SAMN02782483	0.994	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Saintpaul	Matched_NCBI	Verify_sources
Salmonella	enterica	ERR1877610	ENA_SAMEA103899891	0.984	Salmonella	Resistant	GEN	NA	24	mm	Disk diffusion	NA	CLSI	2013	28931025	NA	Cambodia	NA	Salmonella enterica	NA	Salmonella enterica	Matched_Antibiogram	Verify_sources
Salmonella	enterica	SRR3933042	ENA_SAMN05416536	0.986	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica	Matched_NCBI_Antibiogram	Good_sources
Salmonella	enterica	SRR4019213	ENA_SAMN04255408	0.993	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	NA	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665187	NA	NA	NA	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665187	NA	NA	NA	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665187	NA	NA	NA	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	ERR1878020	ENA_SAMEA103900150	0.986	Salmonella	Resistant	GEN	NA	24	mm	Disk diffusion	NA	CLSI	2013	28931025	NA	Cambodia	NA	Salmonella enterica	NA	Salmonella enterica	Matched_Antibiogram	Verify_sources
Salmonella	enterica	SRR3289805	ENA_SAMN04218227	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	ERR1878071	ENA_SAMEA103900201	0.985	Salmonella	Resistant	GEN	NA	24	mm	Disk diffusion	NA	CLSI	2013	28931025	NA	Cambodia	NA	Salmonella enterica	NA	Salmonella enterica	Matched_Antibiogram	Verify_sources
Salmonella	enterica	SRR3664633	ENA_SAMN02699291	0.99	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Anatum	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664633	ENA_SAMN02699291	0.99	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Anatum	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR1553769	ENA_SAMN02782545	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3091342	ENA_SAMN04224223	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR1220782	ENA_SAMN02640895	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Pork Chop	USA	NA	Salmonella enterica	NA	Salmonella enterica subsp. enterica serovar Heidelberg	NA	Verify_sources
Salmonella	enterica	SRR3295822	ENA_SAMN04577369	0.988	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Hogs	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Derby	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2670695	ENA_SAMN03842387	0.988	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Derby	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2567072	ENA_SAMN03894270	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Agona	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2407656	ENA_SAMN03988336	0.989	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	NA	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Infantis	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3665198	ENA_SAMN05201655	0.999	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	NA	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Typhimurium	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR1363314	ENA_SAMN02767032	0.994	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	NA	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3295903	ENA_SAMN04577450	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Hogs	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Derby	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2566994	ENA_SAMN03894192	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664999	ENA_SAMN02699195	0.999	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Typhimurium	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3664999	ENA_SAMN02699195	0.999	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Typhimurium	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2567079	ENA_SAMN03894277	0.998	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Chicken Breast	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3295801	ENA_SAMN04577348	0.985	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Young Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Schwarzengrund	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2533333	ENA_SAMN03291707	0.991	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Pork Chop	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Heidelberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2567167	ENA_SAMN03894365	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	CMV2AGNF/CMV3AGNF	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Senftenberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR2567167	ENA_SAMN03894365	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	27381390	Ground Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Senftenberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3295642	ENA_SAMN04577189	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Young Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Senftenberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3295642	ENA_SAMN04577189	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Young Turkey	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Senftenberg	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3295735	ENA_SAMN04577282	0.985	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	Sensititre	CLSI	2013	30333126	Swine-Sow	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Muenster	Matched_NCBI	Verify_sources
Salmonella	enterica	SRR3295877	ENA_SAMN04577424	0.987	Salmonella	Resistant	GEN	NA	16	mg/L	Broth dilution	NA	CLSI	2013	30333126	Hogs	USA	NA	Salmonella enterica	Salmonella enterica	Salmonella enterica subsp. enterica serovar Senftenberg	Matched_NCBI	Verify_sources
