genus	species	scientific_name_new	accession	genome	phenotype	antibiotic	measurement_value	ani	new_genus	recategorized_mic	phenotype_assigned
Salmonella	enterica	Salmonella enterica	SRR3664919	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3295612	ENA_SAMN04576696	Resistant	GEN	16	0.999	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566982	ENA_SAMN03894180	Resistant	GEN	16	0.985	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1777705	ENA_SAMN03269383	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2973701	ENA_SAMN04316370	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3098270	ENA_SAMN04396254	Resistant	GEN	8	0.984	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664949	ENA_SAMN02699363	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2033920	ENA_SAMN03276022	Resistant	GEN	16	0.986	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567064	ENA_SAMN03894262	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665263	ENA_SAMN02699265	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664752	ENA_SAMN02699318	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR5573064	ENA_SAMN02911934	Resistant	GEN	8	0.988	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664628	ENA_SAMN02699288	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2583954	ENA_SAMN03842407	Resistant	GEN	16	0.988	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3223751	ENA_SAMN04224490	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665187	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567164	ENA_SAMN03894362	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2532788	ENA_SAMN03291706	Resistant	GEN	8	0.991	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664982	ENA_SAMN02699193	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1813435	ENA_SAMN02777764	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664999	ENA_SAMN02699195	Resistant	GEN	16	0.999	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407719	ENA_SAMN03988399	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664880	ENA_SAMN05201962	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2982345	ENA_SAMN03938795	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664650	ENA_SAMN02699296	Resistant	GEN	16	0.989	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664630	NA	Resistant	GEN	8	NA	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	ERR1197672	ENA_SAMEA3718723	Resistant	GEN	28	0.986	Salmonella	32	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665260	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2533446	ENA_SAMN03842281	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664998	ENA_SAMN05201514	Resistant	GEN	16	0.999	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567167	ENA_SAMN03894365	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665129	ENA_SAMN02699232	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567088	ENA_SAMN03894286	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1562599	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1257301	ENA_SAMN02640930	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3062669	ENA_SAMN04376239	Resistant	GEN	8	0.987	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566864	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3295552	ENA_SAMN04576636	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	ERR1878055	ENA_SAMEA103900185	Resistant	GEN	26	0.985	Salmonella	32	Resistant
Salmonella	enterica	Salmonella enterica	ERR1197666	ENA_SAMEA3718717	Resistant	GEN	28	0.986	Salmonella	32	Resistant
Salmonella	enterica	Salmonella enterica	SRR1951871	ENA_SAMN03275956	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR5573064	ENA_SAMN02911934	Resistant	GEN	8	0.988	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3062665	ENA_SAMN04376233	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566987	ENA_SAMN03894185	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1299268	ENA_SAMN02640901	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2156584	ENA_SAMN03842248	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1980610	ENA_SAMN03291582	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664628	ENA_SAMN02699288	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664882	ENA_SAMN02699343	Resistant	GEN	16	0.999	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2533383	ENA_SAMN03276117	Resistant	GEN	16	0.993	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407588	ENA_SAMN03988268	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566989	ENA_SAMN03894187	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1514746	ENA_SAMN02777642	Resistant	GEN	16	0.985	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1598881	ENA_SAMN02782627	Resistant	GEN	16	0.989	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3933025	ENA_SAMN05416519	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	ERR1197694	ENA_SAMEA3718745	Resistant	GEN	26	0.986	Salmonella	32	Resistant
Salmonella	enterica	Salmonella enterica	ERR1197677	ENA_SAMEA3718728	Resistant	GEN	26	0.986	Salmonella	32	Resistant
Salmonella	enterica	Salmonella enterica	SRR2583959	ENA_SAMN03842402	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567137	ENA_SAMN03894335	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3085620	ENA_SAMN04384235	Resistant	GEN	8	0.988	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3932999	ENA_SAMN05416493	Resistant	GEN	16	0.999	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	ERR1197668	ENA_SAMEA3718719	Resistant	GEN	26	0.986	Salmonella	32	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407601	ENA_SAMN03988281	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567036	ENA_SAMN03894234	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566864	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664978	ENA_SAMN02699192	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664790	ENA_SAMN05201892	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1514746	ENA_SAMN02777642	Resistant	GEN	16	0.985	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567137	ENA_SAMN03894335	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566892	ENA_SAMN03894090	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407778	ENA_SAMN03988458	Resistant	GEN	8	0.991	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR1562598	ENA_SAMN02777666	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1783224	ENA_SAMN02777784	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1525265	ENA_SAMN02777652	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566864	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665086	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665123	ENA_SAMN05201603	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2131386	ENA_SAMN02894002	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR5573144	ENA_SAMN02912014	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664772	ENA_SAMN02699321	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3242213	ENA_SAMN04218185	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3330386	ENA_SAMN04255261	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1998972	ENA_SAMN03276020	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567027	ENA_SAMN03894225	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566984	ENA_SAMN03894182	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3932930	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566938	ENA_SAMN03894136	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR10992704	ENA_SAMN05201855	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665173	ENA_SAMN02699245	Resistant	GEN	16	0.993	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3509861	ENA_SAMN04255281	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407549	ENA_SAMN03988229	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665188	ENA_SAMN02699251	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3184159	ENA_SAMN04255384	Resistant	GEN	8	0.998	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR4025938	ENA_SAMN05570536	Resistant	GEN	8	0.988	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR5573076	ENA_SAMN02911946	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3344472	ENA_SAMN04218277	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664666	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567067	ENA_SAMN03894265	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1908939	ENA_SAMN03275943	Resistant	GEN	16	0.992	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407716	ENA_SAMN03988396	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR4044576	ENA_SAMN05596348	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566915	ENA_SAMN03894113	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665091	ENA_SAMN05201579	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1783173	ENA_SAMN03269496	Resistant	GEN	16	0.993	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567057	ENA_SAMN03894255	Resistant	GEN	16	0.995	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566892	ENA_SAMN03894090	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664767	ENA_SAMN05201872	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1528524	ENA_SAMN02782527	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2889980	ENA_SAMN03938857	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1791383	ENA_SAMN03269388	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3932980	ENA_SAMN05416474	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2533458	ENA_SAMN03842295	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665228	ENA_SAMN05201678	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3933022	ENA_SAMN05416516	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1783212	ENA_SAMN03269495	Resistant	GEN	16	0.993	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1951877	ENA_SAMN03275992	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1713641	ENA_SAMN02777722	Resistant	GEN	16	0.985	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR5573127	ENA_SAMN02911997	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567045	ENA_SAMN03894243	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664949	ENA_SAMN02699363	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567125	ENA_SAMN03894323	Resistant	GEN	16	0.989	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407762	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3289784	ENA_SAMN04218256	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3055294	ENA_SAMN04224259	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407795	ENA_SAMN03988475	Resistant	GEN	16	0.988	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1203028	ENA_SAMN02640874	Resistant	GEN	8	0.994	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407766	ENA_SAMN03988446	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664701	ENA_SAMN02699307	Resistant	GEN	16	0.999	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665306	ENA_SAMN02699273	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567205	ENA_SAMN03894403	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567000	ENA_SAMN03894198	Resistant	GEN	16	0.989	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1528486	ENA_SAMN02782524	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2669161	ENA_SAMN03842419	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3933052	ENA_SAMN05416546	Resistant	GEN	8	0.99	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665288	ENA_SAMN05201729	Resistant	GEN	8	0.99	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407778	ENA_SAMN03988458	Resistant	GEN	8	0.991	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407789	ENA_SAMN03988469	Resistant	GEN	16	0.985	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664666	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1777672	ENA_SAMN03269491	Resistant	GEN	8	0.994	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664666	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566962	ENA_SAMN03894160	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR4044381	ENA_SAMN05596087	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR10992710	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1763849	ENA_SAMN03269371	Resistant	GEN	16	0.988	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3110475	ENA_SAMN04217280	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665076	ENA_SAMN05201569	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665074	ENA_SAMN05201567	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3295527	ENA_SAMN04576611	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1763808	ENA_SAMN03269421	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR4280570	ENA_SAMN05771729	Resistant	GEN	16	0.985	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3184114	ENA_SAMN04507539	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1300722	ENA_SAMN02766980	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1544319	ENA_SAMN02782473	Resistant	GEN	8	0.994	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR2002479	ENA_SAMN03291588	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3932995	ENA_SAMN05416489	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1793263	ENA_SAMN03269425	Resistant	GEN	8	0.994	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3295594	ENA_SAMN04576678	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567132	NA	Resistant	GEN	8	NA	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407616	ENA_SAMN03988296	Resistant	GEN	16	0.989	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	ERR1878068	ENA_SAMEA103900198	Resistant	GEN	24	0.985	Salmonella	32	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567028	ENA_SAMN03894226	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2407646	ENA_SAMN03988326	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664772	ENA_SAMN02699321	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664717	ENA_SAMN05201835	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3295905	ENA_SAMN04577452	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567036	ENA_SAMN03894234	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR4280595	ENA_SAMN05771754	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665149	ENA_SAMN02699240	Resistant	GEN	16	0.993	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR10992702	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2533452	ENA_SAMN03842299	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664914	ENA_SAMN02699355	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1812825	ENA_SAMN03269397	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2566966	NA	Resistant	GEN	16	NA	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2993932	ENA_SAMN03938785	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3295873	ENA_SAMN04577420	Resistant	GEN	16	0.985	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567174	ENA_SAMN03894372	Resistant	GEN	16	0.99	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3665209	ENA_SAMN02699257	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2829314	ENA_SAMN04217163	Resistant	GEN	16	0.991	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567056	ENA_SAMN03894254	Resistant	GEN	16	0.995	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1257279	ENA_SAMN02640933	Resistant	GEN	16	0.994	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3295556	ENA_SAMN04576640	Resistant	GEN	16	0.989	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR3225369	ENA_SAMN04255217	Resistant	GEN	16	0.987	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	ERR1197670	ENA_SAMEA3718721	Resistant	GEN	26	0.986	Salmonella	32	Resistant
Salmonella	enterica	Salmonella enterica	SRR2567132	NA	Resistant	GEN	8	NA	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3052027	ENA_SAMN04256033	Resistant	GEN	8	0.991	Salmonella	8	Resistant
Salmonella	enterica	Salmonella enterica	SRR3664682	ENA_SAMN02699304	Resistant	GEN	16	0.998	Salmonella	16	Resistant
Salmonella	enterica	Salmonella enterica	SRR1185839	ENA_SAMN02640819	Resistant	GEN	16	0.991	Salmonella	16	Resistant
